id_chromosome,id_image,etiqueta,xmin,ymin,xmax,ymax
198592,1091595,D15,675,451,710,521
198593,1091595,E16,340,105,385,167
198594,1091595,E16,458,584,500,637
198595,1091595,E17,556,249,590,314
198596,1091595,E17,510,528,567,575
198597,1091595,E18,603,568,642,625
198598,1091595,E18,575,315,615,369
198599,1091595,F19,379,379,413,435
198600,1091595,F19,491,422,542,458
198601,1091595,F20,596,711,645,760
198602,1091595,F20,440,140,493,172
198603,1091595,G21,663,508,697,551
198604,1091595,G21,538,348,571,393
198605,1091595,G22,428,374,478,402
198606,1091595,G22,237,279,280,319
198607,1091595,X,412,390,463,452
198608,1091601,A1,187,135,241,323
198609,1091601,A1,415,652,516,755
198610,1091601,A2,536,498,703,541
198611,1091601,A2,564,573,660,712
198612,1091601,A3,389,537,508,644
198613,1091601,A3,370,120,515,204
198614,1091601,B4,538,245,639,329
198615,1091601,B4,587,420,709,482
198616,1091601,B5,173,408,252,525
198617,1091601,B5,309,659,419,731
198618,1091601,C6,443,461,568,515
198619,1091601,C6,301,329,378,445
198620,1091601,C7,332,75,437,136
198621,1091601,C7,666,597,742,701
198622,1091601,C8,41,314,104,425
198623,1091601,C8,329,137,406,227
198624,1091601,C9,731,514,769,615
198625,1091601,C9,651,625,749,688
198626,1091601,C10,481,237,529,335
198627,1091601,C10,519,588,607,637
198628,1091601,C11,288,453,384,517
198629,1091601,C11,626,518,723,576
198630,1091601,C12,466,759,578,814
198631,1091601,C12,338,635,382,735
198632,1091601,D13,485,163,530,253
198633,1091601,D13,543,226,629,261
198634,1091601,D14,370,323,407,409
198635,1091601,D14,275,300,354,342
198636,1091601,D15,539,345,595,420
198637,1091601,D15,299,487,351,568
198638,1091601,E16,512,253,551,329
198639,1091601,E16,394,345,456,400
198640,1091601,E17,263,128,336,171
198641,1091601,E17,214,154,284,204
198642,1091601,E18,111,369,180,418
198643,1091601,E18,126,495,194,538
198644,1091601,F19,278,410,331,464
198645,1091601,F19,475,542,534,583
198646,1091601,F20,154,268,197,329
198647,1091601,F20,481,8,529,64
198648,1091601,G21,742,480,798,519
198649,1091601,G21,84,222,127,273
198650,1091601,G22,339,320,371,373
198651,1091601,G22,194,378,248,417
198652,1091601,X,580,73,665,158
198653,1091601,Y,292,268,350,302
198654,1091602,A1,672,250,739,469
198655,1091602,A1,237,355,318,570
198656,1091602,A2,545,159,643,329
198657,1091602,A2,205,297,349,430
198658,1091602,A3,561,599,749,645
198659,1091602,A3,99,19,180,174
198660,1091602,B4,144,501,239,626
198661,1091602,B4,436,114,600,163
198662,1091602,B5,386,559,502,634
198663,1091602,B5,43,40,150,167
198664,1091602,C6,520,354,646,464
198665,1091602,C6,684,546,804,658
198666,1091602,C7,194,197,317,275
198667,1091602,C7,214,43,328,146
198668,1091602,C8,314,574,407,661
198669,1091602,C8,321,46,371,168
198670,1091602,C9,245,617,363,685
198671,1091602,C9,119,546,230,595
198672,1091602,C10,252,86,344,156
198673,1091602,C10,454,484,574,543
198674,1091602,C11,15,489,121,564
198675,1091602,C11,465,416,578,467
198676,1091602,C12,935,432,1052,519
198677,1091602,C12,726,407,827,510
198678,1091602,D13,973,184,1084,241
198679,1091602,D13,487,538,547,612
198680,1091602,D14,302,506,386,586
198681,1091602,D14,510,541,565,643
198682,1091602,D15,353,197,419,288
198683,1091602,D15,598,275,685,319
198684,1091602,E16,489,635,574,691
198685,1091602,E16,384,540,467,583
198686,1091602,E17,414,156,492,204
198687,1091602,E17,560,157,614,233
198688,1091602,E18,408,219,465,294
198689,1091602,E18,1070,621,1150,669
198690,1091602,F19,509,212,552,288
198691,1091602,F19,257,211,307,276
198692,1091602,F20,915,695,976,756
198693,1091602,F20,329,138,385,188
198694,1091602,G21,474,449,525,495
198695,1091602,G21,529,312,573,369
198696,1091602,G22,650,302,699,356
198697,1091602,G22,424,305,481,355
198698,1091602,X,228,465,357,526
198699,1091602,Y,627,406,686,451
198700,1091603,A1,499,559,636,619
198701,1091603,A1,554,154,669,278
198702,1091603,A2,752,485,809,612
198703,1091603,A2,913,423,959,556
198704,1091603,A3,780,513,827,620
198705,1091603,A3,787,303,842,412
198706,1091603,B4,772,741,873,805
198707,1091603,B4,494,854,583,937
198708,1091603,B5,603,426,673,506
198709,1091603,B5,901,609,966,709
198710,1091603,C6,944,424,992,520
198711,1091603,C6,957,927,1059,979
198712,1091603,C7,697,585,784,637
198713,1091603,C7,536,295,627,337
198714,1091603,C8,188,156,274,199
198715,1091603,C8,489,472,548,546
198716,1091603,C9,1013,398,1087,456
198717,1091603,C9,606,527,644,600
198718,1091603,C10,629,864,669,945
198719,1091603,C10,496,600,574,653
198720,1091603,C11,283,149,335,232
198721,1091603,C11,687,532,764,568
198722,1091603,C12,620,964,704,1008
198723,1091603,C12,748,397,791,477
198724,1091603,D13,537,7,603,69
198725,1091603,D13,808,690,869,734
198726,1091603,D14,947,867,1003,933
198727,1091603,D14,962,573,1019,632
198728,1091603,D15,479,290,529,351
198729,1091603,D15,886,682,952,729
198730,1091603,E16,716,685,767,737
198731,1091603,E16,603,69,666,108
198732,1091603,E17,613,721,674,758
198733,1091603,E17,560,517,606,570
198734,1091603,E18,1047,583,1088,637
198735,1091603,E18,550,733,601,779
198736,1091603,F19,451,368,495,419
198737,1091603,F19,525,86,569,138
198738,1091603,F20,732,755,775,795
198739,1091603,F20,799,884,844,933
198740,1091603,G21,669,466,709,497
198741,1091603,G21,656,582,689,623
198742,1091603,G22,567,178,597,222
198743,1091603,G22,501,183,536,227
198744,1091603,X,841,445,883,528
198745,1091603,Y,206,100,247,137
198746,1091604,A1,202,462,311,607
198747,1091604,A1,258,394,377,515
198748,1091604,A2,19,226,130,323
198749,1091604,A2,407,68,491,163
198750,1091604,A3,156,115,273,203
198751,1091604,A3,99,195,167,345
198752,1091604,B4,513,406,607,469
198753,1091604,B4,312,430,403,490
198754,1091604,B5,542,101,595,238
198755,1091604,B5,75,133,174,201
198756,1091604,C6,336,446,461,531
198757,1091604,C6,113,365,167,504
198758,1091604,C7,218,289,331,336
198759,1091604,C7,531,267,592,367
198760,1091604,C8,194,440,265,516
198761,1091604,C8,330,546,397,605
198762,1091604,C9,510,276,573,328
198763,1091604,C9,355,120,402,190
198764,1091604,C10,436,291,505,371
198765,1091604,C10,308,102,357,205
198766,1091604,C11,262,413,363,463
198767,1091604,C11,158,15,215,86
198768,1091604,C12,466,213,537,282
198769,1091604,C12,265,95,359,155
198770,1091604,D13,386,105,463,169
198771,1091604,D13,142,217,181,299
198772,1091604,D14,277,137,330,218
198773,1091604,D14,107,347,150,416
198774,1091604,D15,418,207,447,300
198775,1091604,D15,454,157,519,201
198776,1091604,E16,175,166,214,244
198777,1091604,E16,327,238,366,303
198778,1091604,E17,496,307,527,380
198779,1091604,E17,581,497,626,566
198780,1091604,E18,309,262,363,314
198781,1091604,E18,384,350,433,404
198782,1091604,F19,277,346,326,392
198783,1091604,F19,338,41,377,100
198784,1091604,F20,361,393,415,432
198785,1091604,F20,352,333,385,392
198786,1091604,G21,42,248,79,297
198787,1091604,G21,227,222,263,264
198788,1091604,G22,254,135,290,180
198789,1091604,G22,255,593,296,634
198790,1091604,X,255,457,350,523
198791,1091604,Y,178,255,211,304
198792,1091611,A1,445,513,520,684
198793,1091611,A1,395,407,556,454
198794,1091611,A2,610,520,690,667
198795,1091611,A2,323,243,430,349
198796,1091611,A3,224,150,351,220
198797,1091611,A3,129,530,251,630
198798,1091611,B4,296,566,365,667
198799,1091611,B4,107,507,200,623
198800,1091611,B5,601,402,698,506
198801,1091611,B5,543,501,643,579
198802,1091611,C6,411,525,481,631
198803,1091611,C6,391,286,443,402
198804,1091611,C7,90,462,167,563
198805,1091611,C7,598,386,696,465
198806,1091611,C8,575,344,646,419
198807,1091611,C8,504,637,599,674
198808,1091611,C9,363,461,399,548
198809,1091611,C9,529,665,626,710
198810,1091611,C10,234,221,268,317
198811,1091611,C10,308,465,371,534
198812,1091611,C11,168,18,261,79
198813,1091611,C11,124,344,162,444
198814,1091611,C12,397,477,476,543
198815,1091611,C12,459,445,521,522
198816,1091611,D13,255,600,303,679
198817,1091611,D13,512,469,584,527
198818,1091611,D14,249,434,309,499
198819,1091611,D14,103,616,155,678
198820,1091611,D15,427,144,471,218
198821,1091611,D15,494,693,577,740
198822,1091611,E16,310,262,354,322
198823,1091611,E16,363,86,412,156
198824,1091611,E17,203,139,264,191
198825,1091611,E17,430,336,462,401
198826,1091611,E18,114,143,151,211
198827,1091611,E18,198,98,261,136
198828,1091611,F19,251,380,292,438
198829,1091611,F19,656,232,690,292
198830,1091611,F20,381,397,431,427
198831,1091611,F20,187,636,246,666
198832,1091611,G21,285,137,334,167
198833,1091611,G21,359,602,398,646
198834,1091611,G22,431,401,484,429
198835,1091611,G22,185,377,233,406
198836,1091611,X,385,199,430,297
198837,1091611,X,156,684,241,741
198838,1091612,A1,97,82,193,239
198839,1091612,A1,411,223,580,309
198840,1091612,A2,498,289,657,382
198841,1091612,A2,487,367,547,550
198842,1091612,A3,215,448,341,519
198843,1091612,A3,234,107,382,150
198844,1091612,B4,560,379,642,482
198845,1091612,B4,95,80,166,206
198846,1091612,B5,406,549,526,610
198847,1091612,B5,317,74,359,197
198848,1091612,C6,215,276,267,392
198849,1091612,C6,474,133,519,262
198850,1091612,C7,42,359,131,429
198851,1091612,C7,113,510,229,590
198852,1091612,C8,167,246,263,287
198853,1091612,C8,90,336,151,399
198854,1091612,C9,503,127,555,229
198855,1091612,C9,238,36,317,117
198856,1091612,C10,210,530,305,593
198857,1091612,C10,143,317,195,410
198858,1091612,C11,348,44,430,115
198859,1091612,C11,90,93,167,179
198860,1091612,C12,418,331,494,395
198861,1091612,C12,398,174,461,254
198862,1091612,D13,344,348,425,403
198863,1091612,D13,425,497,500,568
198864,1091612,D14,334,222,373,296
198865,1091612,D14,360,202,409,278
198866,1091612,D15,247,410,327,453
198867,1091612,D15,295,200,355,251
198868,1091612,E16,183,173,252,233
198869,1091612,E16,261,312,333,346
198870,1091612,E17,414,299,484,341
198871,1091612,E17,290,257,347,315
198872,1091612,E18,151,447,218,483
198873,1091612,E18,80,258,140,310
198874,1091612,F19,195,105,238,160
198875,1091612,F19,366,135,419,186
198876,1091612,F20,449,218,494,269
198877,1091612,F20,357,428,414,477
198878,1091612,G21,195,485,236,533
198879,1091612,G21,46,281,86,330
198880,1091612,G22,285,336,333,370
198881,1091612,G22,180,423,242,456
198882,1091612,X,148,277,208,352
198883,1091612,X,361,505,425,616
198884,1091613,A1,386,529,494,655
198885,1091613,A1,319,493,518,547
198886,1091613,A2,92,593,176,681
198887,1091613,A2,136,432,309,587
198888,1091613,A3,424,204,465,364
198889,1091613,A3,278,589,415,654
198890,1091613,B4,104,801,221,881
198891,1091613,B4,188,496,311,564
198892,1091613,B5,316,548,448,594
198893,1091613,B5,106,347,221,426
198894,1091613,C6,417,816,484,946
198895,1091613,C6,462,156,592,239
198896,1091613,C7,266,751,387,811
198897,1091613,C7,116,881,203,948
198898,1091613,C8,521,221,594,300
198899,1091613,C8,358,14,402,116
198900,1091613,C9,171,827,248,895
198901,1091613,C9,481,115,562,214
198902,1091613,C10,29,413,76,522
198903,1091613,C10,593,163,628,277
198904,1091613,C11,145,663,231,721
198905,1091613,C11,338,739,403,795
198906,1091613,C12,418,638,489,693
198907,1091613,C12,458,495,522,602
198908,1091613,D13,614,195,653,291
198909,1091613,D13,392,880,435,977
198910,1091613,D14,407,701,481,772
198911,1091613,D14,109,715,184,756
198912,1091613,D15,308,885,400,924
198913,1091613,D15,233,856,278,941
198914,1091613,E16,164,707,202,778
198915,1091613,E16,524,125,566,178
198916,1091613,E17,527,551,561,623
198917,1091613,E17,154,778,219,824
198918,1091613,E18,236,412,300,463
198919,1091613,E18,453,303,500,372
198920,1091613,F19,336,676,402,708
198921,1091613,F19,482,538,526,592
198922,1091613,F20,523,411,582,460
198923,1091613,F20,116,420,160,461
198924,1091613,G21,268,457,301,508
198925,1091613,G21,455,698,486,747
198926,1091613,G22,244,713,290,752
198927,1091613,G22,211,409,244,461
198928,1091613,X,232,739,293,854
198929,1091613,X,94,293,161,382
198930,1091614,A1,395,199,471,349
198931,1091614,A1,166,315,306,420
198932,1091614,A2,158,161,313,222
198933,1091614,A2,111,369,277,493
198934,1091614,A3,335,94,442,176
198935,1091614,A3,110,200,257,271
198936,1091614,B4,200,119,332,175
198937,1091614,B4,75,280,179,389
198938,1091614,B5,391,387,481,491
198939,1091614,B5,426,25,532,91
198940,1091614,C6,174,419,278,509
198941,1091614,C6,25,407,125,505
198942,1091614,C7,296,359,337,468
198943,1091614,C7,248,85,357,127
198944,1091614,C8,485,257,544,348
198945,1091614,C8,161,262,268,301
198946,1091614,C9,327,146,419,205
198947,1091614,C9,560,99,633,170
198948,1091614,C10,183,287,282,325
198949,1091614,C10,226,106,267,203
198950,1091614,C11,588,165,638,241
198951,1091614,C11,464,57,563,100
198952,1091614,C12,509,278,582,349
198953,1091614,C12,217,53,317,100
198954,1091614,D13,133,448,181,536
198955,1091614,D13,263,238,319,314
198956,1091614,D14,368,305,409,379
198957,1091614,D14,110,84,190,152
198958,1091614,D15,439,132,487,207
198959,1091614,D15,108,227,188,281
198960,1091614,E16,429,265,465,333
198961,1091614,E16,458,245,500,311
198962,1091614,E17,392,357,433,420
198963,1091614,E17,202,366,266,410
198964,1091614,E18,350,221,415,254
198965,1091614,E18,566,238,625,282
198966,1091614,F19,459,398,503,451
198967,1091614,F19,169,341,203,399
198968,1091614,F20,228,325,279,377
198969,1091614,F20,130,136,165,194
198970,1091614,G21,367,388,398,435
198971,1091614,G21,308,241,347,285
198972,1091614,G22,67,218,126,265
198973,1091614,G22,565,390,601,440
198974,1091614,X,526,154,613,223
198975,1091614,Y,281,632,325,673
198976,1091615,A1,248,196,324,320
198977,1091615,A1,371,273,522,330
198978,1091615,A2,41,254,151,373
198979,1091615,A2,138,175,217,280
198980,1091615,A3,479,311,537,436
198981,1091615,A3,456,462,545,545
198982,1091615,B4,354,362,415,473
198983,1091615,B4,216,456,278,564
198984,1091615,B5,517,135,636,235
198985,1091615,B5,82,290,151,355
198986,1091615,C6,405,406,506,470
198987,1091615,C6,151,223,200,324
198988,1091615,C7,251,124,315,225
198989,1091615,C7,237,210,331,261
198990,1091615,C8,605,363,659,469
198991,1091615,C8,199,475,297,528
198992,1091615,C9,288,280,369,341
198993,1091615,C9,388,512,439,611
198994,1091615,C10,391,185,493,226
198995,1091615,C10,418,308,470,382
198996,1091615,C11,291,10,382,85
198997,1091615,C11,291,484,363,551
198998,1091615,C12,71,189,142,268
198999,1091615,C12,179,324,234,383
199000,1091615,D13,63,416,131,495
199001,1091615,D13,207,345,266,405
199002,1091615,D14,241,417,318,455
199003,1091615,D14,459,371,537,400
199004,1091615,D15,307,111,364,180
199005,1091615,D15,145,440,186,525
199006,1091615,E16,404,140,460,202
199007,1091615,E16,199,46,264,104
199008,1091615,E17,575,302,621,369
199009,1091615,E17,109,147,147,212
199010,1091615,E18,255,366,287,428
199011,1091615,E18,360,476,421,509
199012,1091615,F19,212,277,248,330
199013,1091615,F19,372,129,411,175
199014,1091615,F20,458,234,507,278
199015,1091615,F20,150,59,207,95
199016,1091615,G21,418,564,470,594
199017,1091615,G21,314,544,351,592
199018,1091615,G22,215,148,264,178
199019,1091615,G22,372,209,406,241
199020,1091615,X,439,82,497,181
199021,1091615,X,334,317,381,390
199022,1091621,A1,310,206,453,269
199023,1091621,A1,352,322,499,404
199024,1091621,A2,274,142,335,250
199025,1091621,A2,95,90,165,210
199026,1091621,A3,178,161,264,227
199027,1091621,A3,122,415,201,506
199028,1091621,B4,418,342,484,410
199029,1091621,B4,83,101,188,184
199030,1091621,B5,369,295,418,409
199031,1091621,B5,230,427,337,475
199032,1091621,C6,177,66,254,153
199033,1091621,C6,63,182,125,265
199034,1091621,C7,329,143,431,206
199035,1091621,C7,166,471,265,547
199036,1091621,C8,286,327,337,407
199037,1091621,C8,47,203,128,270
199038,1091621,C9,234,352,316,392
199039,1091621,C9,229,66,280,140
199040,1091621,C10,290,270,355,332
199041,1091621,C10,488,389,544,460
199042,1091621,C11,41,302,107,370
199043,1091621,C11,99,300,156,376
199044,1091621,C12,46,331,90,422
199045,1091621,C12,77,340,116,431
199046,1091621,D13,127,173,189,208
199047,1091621,D13,92,260,167,288
199048,1091621,D14,182,299,218,366
199049,1091621,D14,254,297,326,337
199050,1091621,D15,256,382,320,428
199051,1091621,D15,202,249,280,281
199052,1091621,E16,355,115,423,160
199053,1091621,E16,123,493,177,532
199054,1091621,E17,257,34,299,98
199055,1091621,E17,275,474,326,518
199056,1091621,E18,140,248,193,295
199057,1091621,E18,263,293,295,355
199058,1091621,F19,413,458,449,513
199059,1091621,F19,134,198,173,235
199060,1091621,F20,450,476,485,532
199061,1091621,F20,455,382,500,425
199062,1091621,G21,317,257,360,288
199063,1091621,G21,104,412,144,455
199064,1091621,G22,368,382,400,430
199065,1091621,G22,321,214,363,246
199066,1091621,X,395,263,459,318
199067,1091622,A1,88,268,170,353
199068,1091622,A1,377,408,511,470
199069,1091622,A2,66,235,175,308
199070,1091622,A2,313,92,435,200
199071,1091622,A3,174,265,274,371
199072,1091622,A3,306,26,403,99
199073,1091622,B4,286,128,393,207
199074,1091622,B4,367,277,455,361
199075,1091622,B5,280,344,379,418
199076,1091622,B5,273,57,355,154
199077,1091622,C6,301,391,396,471
199078,1091622,C6,113,174,184,276
199079,1091622,C7,493,219,528,329
199080,1091622,C7,133,64,232,124
199081,1091622,C8,396,122,464,197
199082,1091622,C8,499,320,552,412
199083,1091622,C9,427,57,515,110
199084,1091622,C9,115,114,198,176
199085,1091622,C10,415,459,495,512
199086,1091622,C10,172,25,247,86
199087,1091622,C11,475,323,525,407
199088,1091622,C11,502,92,566,160
199089,1091622,C12,475,138,544,214
199090,1091622,C12,428,345,472,412
199091,1091622,D13,240,79,309,133
199092,1091622,D13,320,91,396,122
199093,1091622,D14,183,110,252,167
199094,1091622,D14,44,210,100,277
199095,1091622,D15,460,171,527,213
199096,1091622,D15,457,407,526,444
199097,1091622,E16,239,230,295,288
199098,1091622,E16,484,125,543,175
199099,1091622,E17,392,287,442,336
199100,1091622,E17,516,218,563,270
199101,1091622,E18,144,401,206,445
199102,1091622,E18,279,416,328,469
199103,1091622,F19,286,211,340,245
199104,1091622,F19,177,210,220,251
199105,1091622,F20,203,392,251,432
199106,1091622,F20,453,98,502,133
199107,1091622,G21,43,279,77,327
199108,1091622,G21,163,386,204,418
199109,1091622,G22,203,224,240,264
199110,1091622,G22,285,338,333,374
199111,1091622,X,455,285,504,390
199112,1091622,Y,200,417,246,451
199113,1091623,A1,240,446,355,518
199114,1091623,A1,88,269,150,369
199115,1091623,A2,386,108,473,196
199116,1091623,A2,226,102,307,239
199117,1091623,A3,274,387,365,450
199118,1091623,A3,321,218,382,310
199119,1091623,B4,74,429,197,486
199120,1091623,B4,291,167,376,218
199121,1091623,B5,273,212,358,264
199122,1091623,B5,84,390,166,459
199123,1091623,C6,289,294,381,382
199124,1091623,C6,58,315,100,446
199125,1091623,C7,458,288,511,409
199126,1091623,C7,222,124,279,216
199127,1091623,C8,417,156,487,261
199128,1091623,C8,214,501,337,543
199129,1091623,C9,231,378,277,476
199130,1091623,C9,442,169,507,252
199131,1091623,C10,358,119,408,214
199132,1091623,C10,441,248,508,337
199133,1091623,C11,200,263,261,352
199134,1091623,C11,152,347,216,422
199135,1091623,C12,281,43,365,125
199136,1091623,C12,126,461,206,524
199137,1091623,D13,299,115,366,168
199138,1091623,D13,275,335,356,394
199139,1091623,D14,205,399,255,453
199140,1091623,D14,497,191,581,230
199141,1091623,D15,232,307,303,359
199142,1091623,D15,120,261,185,320
199143,1091623,E16,343,450,385,516
199144,1091623,E16,150,223,223,270
199145,1091623,E17,212,346,272,388
199146,1091623,E17,384,244,436,296
199147,1091623,E18,264,431,312,483
199148,1091623,E18,292,279,349,321
199149,1091623,F19,191,429,230,482
199150,1091623,F19,29,373,73,440
199151,1091623,F20,76,484,133,530
199152,1091623,F20,332,309,378,344
199153,1091623,G21,374,442,412,490
199154,1091623,G21,498,169,552,204
199155,1091623,G22,546,15,606,60
199156,1091623,G22,253,525,298,564
199157,1091631,A1,378,220,483,281
199158,1091631,A1,143,200,272,248
199159,1091631,A2,380,341,494,425
199160,1091631,A2,236,335,310,450
199161,1091631,A3,250,114,350,174
199162,1091631,A3,244,355,297,459
199163,1091631,B4,559,171,640,244
199164,1091631,B4,288,395,392,426
199165,1091631,B5,436,140,482,229
199166,1091631,B5,26,209,95,308
199167,1091631,C6,481,355,537,441
199168,1091631,C6,245,186,320,264
199169,1091631,C7,528,301,563,391
199170,1091631,C7,281,111,333,189
199171,1091631,C8,419,415,476,490
199172,1091631,C8,323,247,367,319
199173,1091631,C9,279,38,328,111
199174,1091631,C9,358,272,387,348
199175,1091631,C10,358,450,406,532
199176,1091631,C10,223,235,269,306
199177,1091631,C11,228,71,285,139
199178,1091631,C11,414,137,451,206
199179,1091631,C12,260,310,325,370
199180,1091631,C12,409,188,467,245
199181,1091631,D13,306,415,372,452
199182,1091631,D13,594,240,629,306
199183,1091631,D14,393,93,448,142
199184,1091631,D14,344,14,388,82
199185,1091631,D15,375,283,429,327
199186,1091631,D15,474,420,532,470
199187,1091631,E16,392,418,448,454
199188,1091631,E16,37,456,91,502
199189,1091631,E17,120,170,161,228
199190,1091631,E17,536,230,568,287
199191,1091631,E18,340,431,369,485
199192,1091631,E18,412,314,455,357
199193,1091631,F19,314,168,357,211
199194,1091631,F19,414,392,463,420
199195,1091631,F20,450,314,495,351
199196,1091631,F20,341,93,375,138
199197,1091631,G21,379,262,407,297
199198,1091631,G21,345,229,381,259
199199,1091631,G22,354,160,383,202
199200,1091631,G22,88,211,128,239
199201,1091631,X,318,316,394,390
199202,1091631,X,249,174,316,244
199203,1091632,A1,240,174,351,262
199204,1091632,A1,275,151,402,250
199205,1091632,A2,296,182,431,275
199206,1091632,A2,89,273,176,393
199207,1091632,A3,120,146,199,274
199208,1091632,A3,95,437,200,555
199209,1091632,B4,251,262,387,337
199210,1091632,B4,111,480,235,543
199211,1091632,B5,261,732,316,860
199212,1091632,B5,165,247,303,292
199213,1091632,C6,82,461,168,554
199214,1091632,C6,155,429,225,553
199215,1091632,C7,190,404,281,489
199216,1091632,C7,180,362,271,430
199217,1091632,C8,385,90,432,196
199218,1091632,C8,213,359,284,443
199219,1091632,C9,110,544,188,604
199220,1091632,C9,130,551,229,593
199221,1091632,C10,351,129,402,229
199222,1091632,C10,270,479,325,583
199223,1091632,C11,418,32,461,141
199224,1091632,C11,197,123,305,163
199225,1091632,C12,673,417,723,526
199226,1091632,C12,129,414,203,474
199227,1091632,D13,255,276,313,349
199228,1091632,D13,268,846,338,883
199229,1091632,D14,56,505,114,573
199230,1091632,D14,257,629,348,680
199231,1091632,D15,215,213,243,302
199232,1091632,D15,292,423,368,481
199233,1091632,E16,258,397,299,465
199234,1091632,E16,304,822,363,875
199235,1091632,E17,49,7,88,89
199236,1091632,E17,721,41,787,104
199237,1091632,E18,96,219,161,260
199238,1091632,E18,133,299,203,337
199239,1091632,F19,222,463,256,522
199240,1091632,F19,588,188,653,236
199241,1091632,F20,432,111,484,164
199242,1091632,F20,135,397,193,425
199243,1091632,G21,416,203,449,254
199244,1091632,G21,167,343,215,371
199245,1091632,G22,316,870,374,899
199246,1091632,G22,112,562,144,614
199247,1091632,X,230,508,299,600
199248,1091632,X,212,321,298,364
199249,1091633,A1,293,121,356,225
199250,1091633,A1,111,160,250,205
199251,1091633,A2,106,200,230,264
199252,1091633,A2,421,98,474,225
199253,1091633,A3,255,31,353,108
199254,1091633,A3,372,236,413,346
199255,1091633,B4,211,301,308,361
199256,1091633,B4,356,276,401,369
199257,1091633,B5,133,102,205,182
199258,1091633,B5,67,207,109,302
199259,1091633,C6,73,114,155,170
199260,1091633,C6,322,291,395,362
199261,1091633,C7,375,157,448,214
199262,1091633,C7,299,153,386,201
199263,1091633,C8,393,231,461,295
199264,1091633,C8,394,96,433,166
199265,1091633,C9,324,93,358,166
199266,1091633,C9,113,263,145,340
199267,1091633,C10,163,311,204,384
199268,1091633,C10,350,58,426,106
199269,1091633,C11,204,70,273,129
199270,1091633,C11,384,186,434,232
199271,1091633,C12,405,276,448,350
199272,1091633,C12,153,159,192,240
199273,1091633,D13,222,269,260,332
199274,1091633,D13,144,86,188,137
199275,1091633,D14,136,255,179,317
199276,1091633,D14,195,349,263,385
199277,1091633,D15,184,189,243,235
199278,1091633,D15,184,115,230,167
199279,1091633,E16,122,364,171,415
199280,1091633,E16,377,55,433,91
199281,1091633,E17,394,215,444,251
199282,1091633,E17,81,163,120,200
199283,1091633,E18,242,262,270,310
199284,1091633,E18,440,135,471,190
199285,1091633,F19,221,125,251,174
199286,1091633,F19,260,162,307,193
199287,1091633,F20,44,212,76,264
199288,1091633,F20,305,280,344,322
199289,1091633,G21,304,344,339,378
199290,1091633,G21,96,238,134,267
199291,1091633,G22,89,260,118,304
199292,1091633,G22,95,313,128,352
199293,1091633,X,261,260,306,317
199294,1091633,X,347,131,389,203
199295,1091634,A1,218,368,328,474
199296,1091634,A1,428,186,488,262
199297,1091634,A2,489,157,562,282
199298,1091634,A2,501,720,607,789
199299,1091634,A3,389,317,488,393
199300,1091634,A3,180,666,294,704
199301,1091634,B4,130,402,228,465
199302,1091634,B4,396,105,456,203
199303,1091634,B5,323,314,366,414
199304,1091634,B5,505,181,595,258
199305,1091634,C6,543,526,644,597
199306,1091634,C6,455,279,510,371
199307,1091634,C7,564,200,614,290
199308,1091634,C7,151,314,200,402
199309,1091634,C8,242,227,321,272
199310,1091634,C8,426,303,491,383
199311,1091634,C9,256,20,336,76
199312,1091634,C9,680,811,728,894
199313,1091634,C10,640,787,702,862
199314,1091634,C10,204,256,256,321
199315,1091634,C11,319,101,395,149
199316,1091634,C11,566,282,601,366
199317,1091634,C12,350,174,400,250
199318,1091634,C12,466,260,528,322
199319,1091634,D13,235,264,294,313
199320,1091634,D13,386,715,455,783
199321,1091634,D14,524,647,599,689
199322,1091634,D14,175,629,227,681
199323,1091634,D15,271,165,312,224
199324,1091634,D15,269,128,334,161
199325,1091634,E16,185,458,233,517
199326,1091634,E16,171,213,235,260
199327,1091634,E17,531,567,596,603
199328,1091634,E17,248,302,297,341
199329,1091634,E18,66,434,129,472
199330,1091634,E18,82,660,145,692
199331,1091634,F19,277,77,311,134
199332,1091634,F19,182,258,212,308
199333,1091634,F20,488,242,532,285
199334,1091634,F20,51,634,102,677
199335,1091634,G21,258,84,289,127
199336,1091634,G21,280,54,321,83
199337,1091634,G22,321,174,357,218
199338,1091634,G22,402,212,438,258
199339,1091634,X,367,494,456,555
199340,1091634,X,504,293,554,379
199341,1091641,A1,313,337,423,458
199342,1091641,A1,94,156,218,215
199343,1091641,A2,218,252,302,348
199344,1091641,A2,58,118,159,195
199345,1091641,A3,123,233,210,344
199346,1091641,A3,50,91,148,191
199347,1091641,B4,229,424,308,500
199348,1091641,B4,151,167,221,277
199349,1091641,B5,276,149,377,219
199350,1091641,B5,309,257,385,337
199351,1091641,C6,81,32,199,108
199352,1091641,C6,464,316,520,413
199353,1091641,C7,190,379,292,434
199354,1091641,C7,92,114,204,188
199355,1091641,C8,364,169,465,208
199356,1091641,C8,307,224,416,263
199357,1091641,C9,262,401,339,477
199358,1091641,C9,373,351,445,439
199359,1091641,C10,30,180,103,256
199360,1091641,C10,263,95,364,145
199361,1091641,C11,250,347,337,398
199362,1091641,C11,114,212,200,267
199363,1091641,C12,307,39,378,121
199364,1091641,C12,446,265,509,346
199365,1091641,D13,157,256,218,317
199366,1091641,D13,225,323,272,398
199367,1091641,D14,167,314,216,386
